,ngay,thaydoi,solenhmua,khoiluongdatmua,KLTB1lenhmua,solenhdatban,khoiluongdatban,KLTB1lenhban,chenhlechlenhmuavaban,symbol 
18,17/01/2020,12.8 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
19,16/01/2020,12.8 (-1.54 %)   ,1 ,"1,200 ","1,200  ",1 ,"1,000 ","1,000  ",200,CC4
0,15/01/2020,13 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
1,14/01/2020,13 (1.56 %)   ,2 ,"2,200 ","1,100  ",1 ,"1,500 ","1,500  ",700,CC4
2,13/01/2020,12.8 (-1.54 %)   ,1 ,"2,000 ","2,000  ",1 ,"1,000 ","1,000  ","1,000",CC4
3,10/01/2020,13 (0.00 %)   ,1 ,"1,200 ","1,200  ",0 ,0 ,NaN  ,"1,200",CC4
4,09/01/2020,13 (-1.52 %)   ,1 ,"2,000 ","2,000  ",1 ,"1,000 ","1,000  ","1,000",CC4
5,08/01/2020,13.2 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
6,07/01/2020,13.2 (1.54 %)   ,1 ,"2,000 ","2,000  ",1 ,"1,500 ","1,500  ",500,CC4
7,06/01/2020,13 (0.00 %)   ,1 ,"2,000 ","2,000  ",1 ,"1,000 ","1,000  ","1,000",CC4
8,03/01/2020,13 (1.56 %)   ,1 ,"2,500 ","2,500  ",1 ,"2,000 ","2,000  ",500,CC4
9,02/01/2020,12.8 (2.40 %)   ,1 ,"2,000 ","2,000  ",1 ,"1,500 ","1,500  ",500,CC4
10,31/12/2019,12.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
11,30/12/2019,12.5 (4.17 %)   ,2 ,"3,200 ","1,600  ",1 ,"1,000 ","1,000  ","2,200",CC4
12,27/12/2019,12 (0.00 %)   ,1 ,"10,000 ","10,000  ",0 ,0 ,NaN  ,"10,000",CC4
13,26/12/2019,12 (1.69 %)   ,2 ,"7,000 ","3,500  ",1 ,"1,500 ","1,500  ","5,500",CC4
14,25/12/2019,11.8 (2.61 %)   ,1 ,"2,200 ","2,200  ",1 ,"1,500 ","1,500  ",700,CC4
15,24/12/2019,11.5 (6.48 %)   ,2 ,"3,000 ","1,500  ",1 ,"2,000 ","2,000  ","1,000",CC4
16,23/12/2019,10.8 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
17,20/12/2019,10.8 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
18,19/12/2019,10.8 (0.00 %)   ,2 ,"4,000 ","2,000  ",0 ,0 ,NaN  ,"4,000",CC4
19,18/12/2019,10.8 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
0,17/12/2019,10.8 (2.86 %)   ,1 ,"3,000 ","3,000  ",1 ,"2,000 ","2,000  ","1,000",CC4
1,16/12/2019,10.5 (5.00 %)   ,1 ,"3,000 ","3,000  ",1 ,"1,200 ","1,200  ","1,800",CC4
2,13/12/2019,10 (8.70 %)   ,1 ,"3,000 ","3,000  ",1 ,"2,000 ","2,000  ","1,000",CC4
3,12/12/2019,9.2 (15.00 %)   ,3 ,"8,300 ","2,767  ",1 ,"3,000 ","3,000  ","5,300",CC4
4,11/12/2019,8 (0.00 %)   ,1 ,300 ,300  ,0 ,0 ,NaN  ,300,CC4
5,10/12/2019,8 (0.00 %)   ,2 ,"15,000 ","7,500  ",0 ,0 ,NaN  ,"15,000",CC4
6,09/12/2019,8 (0.00 %)   ,2 ,"5,300 ","2,650  ",0 ,0 ,NaN  ,"5,300",CC4
7,06/12/2019,8 (0.00 %)   ,1 ,300 ,300  ,0 ,0 ,NaN  ,300,CC4
8,05/12/2019,8 (0.00 %)   ,1 ,300 ,300  ,0 ,0 ,NaN  ,300,CC4
9,04/12/2019,8 (0.00 %)   ,1 ,400 ,400  ,0 ,0 ,NaN  ,400,CC4
10,03/12/2019,8 (-14.89 %)   ,3 ,"6,300 ","2,100  ",1 ,"2,000 ","2,000  ","4,300",CC4
11,02/12/2019,9.4 (0.00 %)   ,3 ,"6,000 ","2,000  ",0 ,0 ,NaN  ,"6,000",CC4
12,29/11/2019,9.4 (0.00 %)   ,1 ,300 ,300  ,0 ,0 ,NaN  ,300,CC4
13,28/11/2019,9.4 (0.00 %)   ,2 ,"1,200 ",600  ,0 ,0 ,NaN  ,"1,200",CC4
14,27/11/2019,9.4 (-14.55 %)   ,1 ,"10,000 ","10,000  ",1 ,"2,000 ","2,000  ","8,000",CC4
15,26/11/2019,11 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
16,25/11/2019,11 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
17,22/11/2019,11 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
18,21/11/2019,11 (0.00 %)   ,1 ,"2,000 ","2,000  ",0 ,0 ,NaN  ,"2,000",CC4
19,20/11/2019,11 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
0,19/11/2019,11 (0.00 %)   ,0 ,0 ,NaN  ,1 ,"1,000 ","1,000  ","-1,000",CC4
1,18/11/2019,11 (-1.79 %)   ,1 ,"2,000 ","2,000  ",1 ,"1,000 ","1,000  ","1,000",CC4
2,15/11/2019,11.2 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
3,14/11/2019,11.2 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
4,13/11/2019,11.2 (-2.61 %)   ,3 ,"4,700 ","1,567  ",1 ,"1,000 ","1,000  ","3,700",CC4
5,12/11/2019,11.5 (0.00 %)   ,1 ,"1,700 ","1,700  ",0 ,0 ,NaN  ,"1,700",CC4
6,11/11/2019,11.5 (-13.53 %)   ,2 ,"4,700 ","2,350  ",1 ,"2,000 ","2,000  ","2,700",CC4
7,08/11/2019,13.3 (14.66 %)   ,4 ,"24,500 ","6,125  ",1 ,"1,000 ","1,000  ","23,500",CC4
8,07/11/2019,11.6 (0.00 %)   ,4 ,"34,500 ","8,625  ",1 ,"1,000 ","1,000  ","33,500",CC4
9,06/11/2019,12 (9.09 %)   ,3 ,"5,700 ","1,900  ",3 ,"2,700 ",900  ,"3,000",CC4
10,05/11/2019,11 (0.00 %)   ,2 ,"4,800 ","2,400  ",1 ,"2,000 ","2,000  ","2,800",CC4
11,04/11/2019,11 (0.00 %)   ,3 ,"5,800 ","1,933  ",1 ,"1,000 ","1,000  ","4,800",CC4
12,01/11/2019,11 (0.00 %)   ,1 ,"1,800 ","1,800  ",0 ,0 ,NaN  ,"1,800",CC4
13,31/10/2019,11 (4.76 %)   ,2 ,"4,800 ","2,400  ",1 ,"1,000 ","1,000  ","3,800",CC4
14,30/10/2019,10.5 (-2.78 %)   ,2 ,"5,300 ","2,650  ",1 ,"2,000 ","2,000  ","3,300",CC4
15,29/10/2019,10.8 (-1.82 %)   ,2 ,"4,700 ","2,350  ",1 ,"1,200 ","1,200  ","3,500",CC4
16,28/10/2019,11 (-8.33 %)   ,2 ,"4,700 ","2,350  ",1 ,"1,000 ","1,000  ","3,700",CC4
17,25/10/2019,12 (0.00 %)   ,1 ,"1,600 ","1,600  ",0 ,0 ,NaN  ,"1,600",CC4
18,24/10/2019,12 (4.35 %)   ,2 ,"3,600 ","1,800  ",1 ,500 ,500  ,"3,100",CC4
19,23/10/2019,11.5 (-5.74 %)   ,3 ,"8,400 ","2,800  ",1 ,"1,200 ","1,200  ","7,200",CC4
0,22/10/2019,12.2 (0.00 %)   ,2 ,"3,600 ","1,800  ",0 ,0 ,NaN  ,"3,600",CC4
1,21/10/2019,12.2 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
2,18/10/2019,12.2 (0.00 %)   ,4 ,"21,600 ","5,400  ",0 ,0 ,NaN  ,"21,600",CC4
3,17/10/2019,12.2 (0.00 %)   ,3 ,"11,600 ","3,867  ",0 ,0 ,NaN  ,"11,600",CC4
4,16/10/2019,12.2 (0.00 %)   ,1 ,"1,600 ","1,600  ",0 ,0 ,NaN  ,"1,600",CC4
5,15/10/2019,0 (0.00 %)   ,2 ,"6,600 ","3,300  ",3 ,"27,700 ","9,233  ","-21,100",CC4
6,14/10/2019,13 (11.11 %)   ,10 ,"18,100 ","1,810  ",6 ,"5,800 ",967  ,"12,300",CC4
7,11/10/2019,11.7 (-13.33 %)   ,3 ,"6,000 ","2,000  ",4 ,"4,500 ","1,125  ","1,500",CC4
8,10/10/2019,13.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
9,09/10/2019,13.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
10,08/10/2019,13.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
11,07/10/2019,13.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
12,04/10/2019,13.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
13,03/10/2019,13.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
14,02/10/2019,13.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
15,01/10/2019,13.5 (-4.26 %)   ,1 ,"3,000 ","3,000  ",3 ,"4,200 ","1,400  ","-1,200",CC4
16,30/09/2019,14.1 (0.71 %)   ,1 ,"4,500 ","4,500  ",1 ,"3,000 ","3,000  ","1,500",CC4
17,27/09/2019,14 (1.45 %)   ,1 ,"3,500 ","3,500  ",1 ,"3,000 ","3,000  ",500,CC4
18,26/09/2019,13.8 (2.22 %)   ,1 ,"3,500 ","3,500  ",1 ,"3,000 ","3,000  ",500,CC4
19,25/09/2019,13.5 (1.50 %)   ,1 ,"2,000 ","2,000  ",1 ,"2,000 ","2,000  ",0,CC4
0,24/09/2019,13.3 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
1,23/09/2019,13.3 (-1.48 %)   ,1 ,"3,500 ","3,500  ",1 ,"2,000 ","2,000  ","1,500",CC4
2,20/09/2019,13.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
3,19/09/2019,13.5 (0.75 %)   ,1 ,"3,000 ","3,000  ",1 ,"2,300 ","2,300  ",700,CC4
4,18/09/2019,13.4 (1.52 %)   ,1 ,"2,000 ","2,000  ",1 ,"2,000 ","2,000  ",0,CC4
5,17/09/2019,13.2 (1.54 %)   ,1 ,"2,500 ","2,500  ",1 ,"2,000 ","2,000  ",500,CC4
6,16/09/2019,13 (0.78 %)   ,1 ,"2,300 ","2,300  ",1 ,"2,000 ","2,000  ",300,CC4
7,13/09/2019,12.9 (0.78 %)   ,2 ,"5,300 ","2,650  ",1 ,"2,000 ","2,000  ","3,300",CC4
8,12/09/2019,12.8 (-2.29 %)   ,1 ,"2,300 ","2,300  ",1 ,"2,000 ","2,000  ",300,CC4
9,11/09/2019,13.1 (0.77 %)   ,2 ,"8,000 ","4,000  ",1 ,"1,200 ","1,200  ","6,800",CC4
10,10/09/2019,13 (0.78 %)   ,1 ,"2,500 ","2,500  ",1 ,"2,500 ","2,500  ",0,CC4
11,09/09/2019,12.9 (0.78 %)   ,4 ,"3,600 ",900  ,1 ,"2,000 ","2,000  ","1,600",CC4
12,06/09/2019,12.8 (2.40 %)   ,4 ,"5,300 ","1,325  ",2 ,"2,500 ","1,250  ","2,800",CC4
13,05/09/2019,12.5 (0.00 %)   ,3 ,"8,300 ","2,767  ",1 ,"2,500 ","2,500  ","5,800",CC4
14,04/09/2019,12.5 (4.17 %)   ,4 ,"20,300 ","5,075  ",1 ,"2,000 ","2,000  ","18,300",CC4
15,03/09/2019,12 (-4.00 %)   ,2 ,"2,700 ","1,350  ",1 ,"2,400 ","2,400  ",300,CC4
16,30/08/2019,12.5 (-1.57 %)   ,1 ,"3,000 ","3,000  ",2 ,"3,300 ","1,650  ",-300,CC4
17,29/08/2019,12.7 (-2.31 %)   ,1 ,"5,000 ","5,000  ",1 ,"5,000 ","5,000  ",0,CC4
18,28/08/2019,13 (-5.80 %)   ,1 ,"3,500 ","3,500  ",1 ,"3,500 ","3,500  ",0,CC4
19,27/08/2019,13.8 (-1.43 %)   ,1 ,"2,000 ","2,000  ",2 ,"2,500 ","1,250  ",-500,CC4
0,26/08/2019,14 (-3.45 %)   ,1 ,"3,000 ","3,000  ",3 ,"5,500 ","1,833  ","-2,500",CC4
1,23/08/2019,14.5 (2.84 %)   ,1 ,"3,500 ","3,500  ",4 ,"6,500 ","1,625  ","-3,000",CC4
2,22/08/2019,14.1 (2.17 %)   ,1 ,"3,000 ","3,000  ",1 ,"3,000 ","3,000  ",0,CC4
3,21/08/2019,13.8 (-1.43 %)   ,1 ,"1,000 ","1,000  ",4 ,"3,500 ",875  ,"-2,500",CC4
4,20/08/2019,14 (3.70 %)   ,1 ,"7,600 ","7,600  ",3 ,"9,100 ","3,033  ","-1,500",CC4
5,19/08/2019,13.5 (1.50 %)   ,1 ,"2,000 ","2,000  ",1 ,"2,000 ","2,000  ",0,CC4
6,16/08/2019,13.3 (0.76 %)   ,1 ,"5,000 ","5,000  ",1 ,"5,000 ","5,000  ",0,CC4
7,15/08/2019,13.2 (1.54 %)   ,1 ,"2,000 ","2,000  ",1 ,"2,000 ","2,000  ",0,CC4
8,14/08/2019,13 (4.00 %)   ,1 ,"3,000 ","3,000  ",1 ,"3,000 ","3,000  ",0,CC4
9,13/08/2019,12.5 (2.46 %)   ,2 ,"12,000 ","6,000  ",1 ,"2,000 ","2,000  ","10,000",CC4
10,12/08/2019,12.2 (1.67 %)   ,2 ,"2,800 ","1,400  ",1 ,"2,500 ","2,500  ",300,CC4
11,09/08/2019,12 (-6.25 %)   ,1 ,"3,000 ","3,000  ",1 ,"3,000 ","3,000  ",0,CC4
12,08/08/2019,12.8 (2.40 %)   ,1 ,"2,000 ","2,000  ",1 ,"2,000 ","2,000  ",0,CC4
13,07/08/2019,12.5 (-3.85 %)   ,2 ,"8,000 ","4,000  ",2 ,"3,500 ","1,750  ","4,500",CC4
14,06/08/2019,13 (-5.11 %)   ,1 ,"2,500 ","2,500  ",2 ,"3,000 ","1,500  ",-500,CC4
15,05/08/2019,13.7 (-4.20 %)   ,1 ,"3,200 ","3,200  ",2 ,"3,700 ","1,850  ",-500,CC4
16,02/08/2019,14.3 (-7.74 %)   ,1 ,"3,100 ","3,100  ",2 ,"3,600 ","1,800  ",-500,CC4
17,01/08/2019,15.5 (4.03 %)   ,1 ,"3,100 ","3,100  ",1 ,"3,100 ","3,100  ",0,CC4
18,31/07/2019,14.9 (6.43 %)   ,1 ,"2,800 ","2,800  ",2 ,"3,300 ","1,650  ",-500,CC4
19,30/07/2019,14 (5.26 %)   ,5 ,"10,800 ","2,160  ",1 ,"4,300 ","4,300  ","6,500",CC4
0,29/07/2019,13.3 (6.40 %)   ,4 ,"10,000 ","2,500  ",1 ,"3,000 ","3,000  ","7,000",CC4
1,26/07/2019,12.5 (7.76 %)   ,4 ,"11,500 ","2,875  ",1 ,"2,500 ","2,500  ","9,000",CC4
2,25/07/2019,12.6 (14.55 %)   ,6 ,"11,500 ","1,917  ",2 ,"4,000 ","2,000  ","7,500",CC4
3,24/07/2019,11 (3.77 %)   ,4 ,"7,500 ","1,875  ",2 ,"2,600 ","1,300  ","4,900",CC4
4,23/07/2019,10.6 (0.00 %)   ,2 ,"10,500 ","5,250  ",0 ,0 ,NaN  ,"10,500",CC4
5,22/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
6,19/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
7,18/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
8,17/07/2019,10.6 (0.00 %)   ,2 ,"2,500 ","1,250  ",0 ,0 ,NaN  ,"2,500",CC4
9,16/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
10,15/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
11,12/07/2019,10.6 (0.00 %)   ,2 ,"5,500 ","2,750  ",0 ,0 ,NaN  ,"5,500",CC4
12,11/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
13,10/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
14,09/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
15,08/07/2019,10.6 (0.00 %)   ,2 ,"5,500 ","2,750  ",0 ,0 ,NaN  ,"5,500",CC4
16,05/07/2019,10.6 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
17,04/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
18,03/07/2019,10.6 (0.00 %)   ,3 ,"2,600 ",867  ,1 ,"1,600 ","1,600  ","1,000",CC4
19,02/07/2019,10.6 (0.00 %)   ,2 ,"5,500 ","2,750  ",0 ,0 ,NaN  ,"5,500",CC4
0,01/07/2019,10.6 (0.00 %)   ,1 ,500 ,500  ,0 ,0 ,NaN  ,500,CC4
1,28/06/2019,10.6 (0.00 %)   ,5 ,"6,300 ","1,260  ",1 ,"1,600 ","1,600  ","4,700",CC4
2,27/06/2019,10.6 (0.00 %)   ,3 ,900 ,300  ,0 ,0 ,NaN  ,900,CC4
3,26/06/2019,10.6 (0.00 %)   ,4 ,"3,400 ",850  ,1 ,"1,600 ","1,600  ","1,800",CC4
4,25/06/2019,10.6 (0.00 %)   ,5 ,"11,400 ","2,280  ",1 ,"1,600 ","1,600  ","9,800",CC4
5,24/06/2019,10.6 (0.00 %)   ,4 ,"1,000 ",250  ,0 ,0 ,NaN  ,"1,000",CC4
6,21/06/2019,10.6 (0.00 %)   ,4 ,"1,000 ",250  ,0 ,0 ,NaN  ,"1,000",CC4
7,20/06/2019,10.5 (2.94 %)   ,6 ,"7,300 ","1,217  ",2 ,"1,100 ",550  ,"6,200",CC4
8,19/06/2019,10.2 (-12.82 %)   ,3 ,"4,700 ","1,567  ",2 ,"1,800 ",900  ,"2,900",CC4
9,18/06/2019,11.7 (14.71 %)   ,7 ,"6,300 ",900  ,1 ,100 ,100  ,"6,200",CC4
10,17/06/2019,10.2 (0.00 %)   ,6 ,"8,400 ","1,400  ",0 ,0 ,NaN  ,"8,400",CC4
11,14/06/2019,10 (-1.96 %)   ,5 ,"3,500 ",700  ,3 ,"1,200 ",400  ,"2,300",CC4
12,13/06/2019,10 (-1.96 %)   ,6 ,"8,300 ","1,383  ",3 ,"2,600 ",867  ,"5,700",CC4
13,12/06/2019,10.2 (0.00 %)   ,4 ,"5,000 ","1,250  ",1 ,500 ,500  ,"4,500",CC4
14,11/06/2019,10.2 (0.00 %)   ,3 ,"9,000 ","3,000  ",0 ,0 ,NaN  ,"9,000",CC4
15,10/06/2019,10.2 (0.00 %)   ,5 ,"9,200 ","1,840  ",0 ,0 ,NaN  ,"9,200",CC4
16,07/06/2019,9 (-14.29 %)   ,9 ,"16,400 ","1,822  ",6 ,"7,900 ","1,317  ","8,500",CC4
17,06/06/2019,10.5 (0.00 %)   ,3 ,"3,900 ","1,300  ",0 ,0 ,NaN  ,"3,900",CC4
18,05/06/2019,10.5 (0.00 %)   ,2 ,"2,500 ","1,250  ",0 ,0 ,NaN  ,"2,500",CC4
19,04/06/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
0,03/06/2019,10.5 (0.00 %)   ,2 ,"7,000 ","3,500  ",0 ,0 ,NaN  ,"7,000",CC4
1,31/05/2019,10.5 (0.00 %)   ,1 ,"7,000 ","7,000  ",0 ,0 ,NaN  ,"7,000",CC4
2,30/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
3,29/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
4,28/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
5,27/05/2019,10.5 (0.00 %)   ,1 ,"1,000 ","1,000  ",0 ,0 ,NaN  ,"1,000",CC4
6,24/05/2019,10.5 (0.00 %)   ,3 ,"4,000 ","1,333  ",0 ,0 ,NaN  ,"4,000",CC4
7,23/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
8,22/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
9,21/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
10,20/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
11,17/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
12,16/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
13,15/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
14,14/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
15,13/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
16,10/05/2019,10.5 (0.00 %)   ,1 ,100 ,100  ,0 ,0 ,NaN  ,100,CC4
17,09/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
18,08/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
19,07/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
0,06/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
1,03/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
2,02/05/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
3,26/04/2019,10.5 (0.00 %)   ,4 ,"16,700 ","4,175  ",1 ,"3,000 ","3,000  ","13,700",CC4
4,25/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
5,24/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
6,23/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
7,22/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
8,19/04/2019,10.5 (0.00 %)   ,1 ,200 ,200  ,0 ,0 ,NaN  ,200,CC4
9,18/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
10,17/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
11,16/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
12,12/04/2019,10.5 (0.00 %)   ,1 ,200 ,200  ,0 ,0 ,NaN  ,200,CC4
13,11/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
14,10/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
15,09/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
16,08/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
17,05/04/2019,10.5 (0.00 %)   ,3 ,"4,400 ","1,467  ",1 ,"3,000 ","3,000  ","1,400",CC4
18,04/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
19,03/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
0,02/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
1,01/04/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
2,29/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
3,28/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
4,27/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
5,26/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
6,25/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
7,22/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
8,21/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
9,20/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
10,19/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
11,18/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
12,15/03/2019,10.5 (0.00 %)   ,3 ,"3,600 ","1,200  ",1 ,"2,000 ","2,000  ","1,600",CC4
13,14/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
14,13/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
15,12/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
16,11/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
17,08/03/2019,10.5 (0.00 %)   ,2 ,"2,500 ","1,250  ",1 ,"2,000 ","2,000  ",500,CC4
18,07/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
19,06/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
0,05/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
1,04/03/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
2,01/03/2019,10.5 (0.00 %)   ,4 ,"7,400 ","1,850  ",2 ,900 ,450  ,"6,500",CC4
3,28/02/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
4,27/02/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
5,26/02/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
6,25/02/2019,10.5 (0.00 %)   ,0 ,0 ,NaN  ,0 ,0 ,NaN  ,0,CC4
7,22/02/2019,10.9 (14.74 %)   ,5 ,"10,100 ","2,020  ",3 ,"1,400 ",467  ,"8,700",CC4
